store_name,item_code,item_barcode,description,category,department,sub_department,section,quantity,total_sales,rrp,supplier,date_of_sale,unit_price,price_diff,z_score,is_outlier
RONGAI EXPRESS,600047,8014745166965,HC-UNI SUNLIGHT DESTINY YELLOW 3.5KG PKT,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1060.343994140625,1235.84,UNILEVER KENYA LIMITED,2025-09-22,1060.343994140625,-175.49600585937492,-3.194720189947363,True
KONDELE,230393,1196121558030,PC-MOLFIX DAY&NIGHT MAXI L9.1-15KG TWIN,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,947.4136962890625,691.45,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-27,947.4136962890625,255.96369628906245,4.655449575729091,True
KONDELE,230395,7051900189721,PC-MOLFIX DAY&NIGHT MINI S 3-6KGS JUMBO,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1643.86,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-23,1464.655029296875,-179.2049707031249,-3.2622027463330023,True
KONDELE,230409,5925500032726,PC-MOLFIX PANTS MAXI56+4*3 JUMBO KE 9.15,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,1550.862060546875,1794.36,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-26,1550.862060546875,-243.4979394531249,-4.43197762197873,True
KONDELE,231398,4455358520872,PC-HML SOFTCARE PREMIUM JUMBO JUNIOUR 51,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1353.447998046875,1017.12,SOFTCARE KENYA LIMITED,2025-09-22,1353.447998046875,336.327998046875,6.117633433821675,True
KONDELE,370536,5089947776174,FD-PEP PASSION DRINK 5L,FOODS,JUICES AND CARBONATES,NON CARBONATED DRINKS,CORDIALS,1.0,671.5516967773438,837.3,PREMIER FOODS LIMITED,2025-09-27,671.5516967773438,-165.7483032226562,-3.0173661516848327,True
KONDELE,408701,2468424562133,PC-VELVEX CONFORTA ADULTDIAPERSXTRA LRG,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER TAPED,1.0,1050.0,1365.0,CHANDARIA INDUSTRIES LIMITED,2025-09-26,1050.0,-315.0,-5.732917920907361,True
KONDELE,440081,1888738713749,POP FRESH FRI OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,4.0,4579.30810546875,891.09,PWANI OIL PRODUCTS LTD,2025-09-22,1144.8270263671875,253.73702636718747,4.614936552585088,True
KONDELE,440097,4597038178893,KAP RINA VEGETABLE OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,8.0,8268.9599609375,821.25,KAPA OIL REFINERIES LTD,2025-09-27,1033.6199951171875,212.3699951171875,3.8622863829457894,True
KONDELE,526711,3904514138463,PC-CHN VELVEX CONFORTA ADULT PANTS LARGE,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER PANTS,1.0,1065.0,1352.71,CHANDARIA INDUSTRIES LIMITED,2025-09-28,1065.0,-287.71000000000004,-5.236391520322198,True
KONDELE,679665,8852053472040,PC-SAI-SENIOR ADULT DIAPER L/C EX.LARGE,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER TAPED,1.0,1049.0,791.34,SAI PHARMACEUTICALS KENYA LIMITED,2025-09-24,1049.0,257.65999999999997,4.686312880085671,True
KISUMU,230408,7700613476749,PC-MOLFIXPANTJUNIOR26+4*4TWINKE15-20KG,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,861.206787109375,1113.76,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-23,861.206787109375,-252.553212890625,-4.596733295347597,True
KISUMU,440054,9692430887877,BID ELIANTO CORN OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,CORN OIL,1.0,2261.2060546875,1980.44,BIDCO AFRICA LIMITED,2025-09-28,2261.2060546875,280.76605468749995,5.106714718330754,True
KISUMU,440059,9814845565516,POP FRESH FRI COOKING OIL 10L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2271.551025390625,2483.62,PWANI OIL PRODUCTS LTD,2025-09-25,2271.551025390625,-212.0689746093749,-3.860145053712521,True
KISUMU,440081,4794157661729,POP FRESH FRI OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,1144.827026367188,1403.08,PWANI OIL PRODUCTS LTD,2025-09-23,1144.827026367188,-258.252973632812,-4.700437277960814,True
KISUMU,440097,8442335064641,KAP RINA VEGETABLE OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,10.0,10336.19982910156,1294.71,KAPA OIL REFINERIES LTD,2025-09-28,1033.619982910156,-261.09001708984397,-4.7520557087421915,True
NYALENDA,230357,4280702534601,PC-HML SOFTCARE  GOLD H/COUNT MAXI L40,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,956.034423828125,784.03,SOFTCARE KENYA LIMITED,2025-09-26,956.034423828125,172.00442382812503,3.127857221358321,True
NYALENDA,440096,4012007999912,KAP RINA VEGETABLE OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,3.0,2169.827453613281,514.85,KAPA OIL REFINERIES LTD,2025-09-22,723.2758178710936,208.4258178710936,3.7905242674722497,True
NYALENDA,440097,5842105910516,KAP RINA VEGETABLE OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,9.0,9302.579833984375,1275.6,KAPA OIL REFINERIES LTD,2025-09-23,1033.6199815538193,-241.98001844618057,-4.404359891896258,True
NYALENDA,440110,6482194168421,BID GOLDEN FRY COOKING OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,7.0,7235.340087890625,865.23,BIDCO AFRICA LIMITED,2025-09-27,1033.6200125558037,168.39001255580365,3.062095014715588,True
NYALENDA,440307,9557343939087,TSSL-SALIT VEG.COOKING OIL 10LT,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2189.655029296875,2682.93,PWANI OIL PRODUCTS LTD,2025-09-25,2189.655029296875,-493.27497070312484,-8.976532047607547,True
NYALENDA,600083,5960668687501,HC-KAP TOSS DETERGENT BLUE 3.5KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,996.5516967773438,698.05,KAPA OIL REFINERIES LTD,2025-09-27,996.5516967773438,298.5016967773438,5.4294048806223225,True
NYALENDA,655383,3950193067536,FD-SESIA HONEY JAR 1 KG,FOODS,BREAKFAST,HONEY,NATURAL HONEY,2.0,1370.689575195312,879.31,SESIA LIMITED,2025-09-22,685.344787597656,-193.96521240234392,-3.530757150242136,True
ROYSAMBU,230356,4307160011558,PC-HML SOFTCARE GOLDJUMBOMAXI 64PL64/L56,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1292.240966796875,1049.94,SOFTCARE KENYA LIMITED,2025-09-23,1292.240966796875,242.30096679687495,4.406863797168277,True
ROYSAMBU,230357,4864404545259,PC-HML SOFTCARE  GOLD H/COUNT MAXI L40,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,775.0,941.62,SOFTCARE KENYA LIMITED,2025-09-22,775.0,-166.62,-3.033226190646218,True
ROYSAMBU,230377,7566264083141,PC-MGL ADULT CARE PANTS EXTRA LARGE,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER PANTS,2.0,2000.0,750.57,MILIKI GLOBAL LIMITED,2025-09-28,1000.0,249.42999999999995,4.536572598780581,True
ROYSAMBU,280418,4469121372040,HC-CAN PRIDE DISHWASHING LIQUID 5L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,1.0,724.1378784179688,916.56,CANON CHEMICALS  LIMITED,2025-09-28,724.1378784179688,-192.4221215820312,-3.5026814693778676,True
ROYSAMBU,440059,938575760644,POP FRESH FRI COOKING OIL 10L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2271.551025390625,1789.26,PWANI OIL PRODUCTS LTD,2025-09-24,2271.551025390625,482.291025390625,8.773349688329041,True
ROYSAMBU,450274,8667284165131,FD-WINNIES PURE NATURAL HONEY 1KG,FOODS,BREAKFAST,HONEY,NATURAL HONEY,1.0,836.206787109375,654.22,WINNIES PURE HEALTH PRODUCTS LIMITED,2025-09-22,836.206787109375,181.98678710937497,3.309480779781646,True
ROYSAMBU,501154,2011069452491,FD- YANKEE ROASTED CASHEWNUTS 400G,FOODS,SNACK FOODS,NUTS AND SEEDS,CASHEW NUTS,1.0,836.206787109375,1075.53,DELUXE FOOD INDUSTRIES LTD,2025-09-22,836.206787109375,-239.32321289062497,-4.356020789677324,True
ROYSAMBU,546045,6600636923667,HC-GDL-PERSIL MACHINE GEL WHTE FLWRS 3LT,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,1895.68896484375,2341.47,GREENBELT DISTRIBUTORS LIMITED,2025-09-23,1895.68896484375,-445.7810351562498,-8.112406255496385,True
ROYSAMBU,546047,3762799029165,HC-GDL-PERSIL MACHINE GEL ROSE 3LTR,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,1895.68896484375,1401.84,GREENBELT DISTRIBUTORS LIMITED,2025-09-28,1895.68896484375,493.8489648437501,8.983639980554818,True
ROYSAMBU,556131,7858064537849,HC-GAMA M/LAUNDRY LIQUID 3LTR FLORAL,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,1297.412963867188,1581.09,SPARKLE BRANDS LTD,2025-09-27,1297.412963867188,-283.67703613281196,-5.163013981565697,True
ROYSAMBU,600701,8964848799811,HC-KAP TOSS MACHINE WASH 1.5KG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,1.0,607.7586059570312,777.22,KAPA OIL REFINERIES LTD,2025-09-25,607.7586059570312,-169.46139404296878,-3.084923777923587,True
ROYSAMBU,652180,3547054126925,PC-SOFTCARE PREMIUM HIGH COUNT - XL 36,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,728.4481811523438,546.12,SOFTCARE KENYA LIMITED,2025-09-25,728.4481811523438,182.32818115234375,3.3156922548764243,True
ROYSAMBU,652579,9729471082318,FD-KAP-POSTMAN VEGETABLE OIL 10 LITRES,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2068.965087890625,2490.59,KAPA OIL REFINERIES LTD,2025-09-23,2068.965087890625,-421.62491210937515,-7.67289900637374,True
ROYSAMBU,654707,4215582260075,HC-MUCRO LAUNDRY DTRGNT POD 3IN1 15G 24s,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,901.72412109375,1085.94,GENERIC BRANDS LIMITED,2025-09-22,901.72412109375,-184.21587890625005,-3.353373439398609,True
ROYSAMBU,657702,9,WS-POSTMAN VEG COOKING OIL 20L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,3.0,11689.65307617188,3354.73,KAPA OIL REFINERIES LTD - WHOLESALE,2025-09-24,3896.551025390627,541.8210253906268,9.856464991620932,True
ROYSAMBU,675927,6269056195380,HC-SUNLIGHT AUTO POWDER YELLOW 1.5KG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,1.0,629.310302734375,457.97,UNILEVER KENYA LIMITED,2025-09-24,629.310302734375,171.34030273437497,3.115773906729065,True
ROYSAMBU,675928,9070686700373,HC-SUNLIGHT AUTO POWDER YELLOW 3KG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,1.0,1163.79296875,1468.84,UNILEVER KENYA LIMITED,2025-09-28,1163.79296875,-305.0470312499999,-5.55182917966243,True
ROYSAMBU,980876,1806069694399,HC-TKL JIK COLORS+JIK REG. 750M SAVE 140,HOMECARE,SOAPS AND DETERGENTS,BLEACH,COLOR,1.0,793.1033935546875,569.75,TOWFIQ (K) LIMITED,2025-09-23,793.1033935546875,223.3533935546875,4.062123220335478,True
BURUBURU,331305,3465198593069,PC-HKL PAMPERS PANTS PC S3 MIDI JUMBO,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,2.0,3274.135986328125,2038.48,HASBAH KENYA LTD,2025-09-25,1637.0679931640625,-401.4120068359375,-7.305136415652272,True
BURUBURU,420902,1298059565693,FD-BEL'S ORGANIC GARLIC 350G,FOODS,SEASONING & CONDIMENTS,SAUCES,FRESHLY PASTE,1.0,775.0,560.31,BEBALYSA ENTERPRISES LIMITED.,2025-09-22,775.0,214.69000000000005,3.9044975838912976,True
BURUBURU,440042,3460157441304,POP FRESH FRI OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,6.0,4494.827270507812,536.84,PWANI OIL PRODUCTS LTD,2025-09-24,749.1378784179686,212.2978784179686,3.860974259637426,True
BURUBURU,440054,5957514015706,BID ELIANTO CORN OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,CORN OIL,2.0,4522.412109375,2515.22,BIDCO AFRICA LIMITED,2025-09-24,2261.2060546875,-254.0139453124998,-4.623310510871654,True
BURUBURU,440059,9136756049323,POP FRESH FRI COOKING OIL 10L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2271.551025390625,2614.78,PWANI OIL PRODUCTS LTD,2025-09-22,2271.551025390625,-343.2289746093752,-6.246528443259983,True
BURUBURU,440081,1785927425080,POP FRESH FRI OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,5.0,5724.135131835938,972.08,PWANI OIL PRODUCTS LTD,2025-09-24,1144.8270263671877,172.7470263671877,3.1413684623178733,True
BURUBURU,440096,7874481407926,KAP RINA VEGETABLE OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,3.0,2169.827453613281,899.94,KAPA OIL REFINERIES LTD,2025-09-25,723.2758178710936,-176.66418212890642,-3.2159745086853433,True
BURUBURU,440110,7535692049177,BID GOLDEN FRY COOKING OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,11.0,11369.81994628906,1279.67,BIDCO AFRICA LIMITED,2025-09-24,1033.6199951171873,-246.0500048828128,-4.478411035751568,True
BURUBURU,440115,2795488438721,BID ELIANTO CORN OIL 2LT,FOODS,COOKING OILS AND FATS,COOKING OIL,CORN OIL,1.0,1031.89599609375,740.02,BIDCO AFRICA LIMITED,2025-09-22,1031.89599609375,291.87599609375,5.308853934789435,True
BURUBURU,440168,6569927438999,KAP RINSUN SUNFLOWER 5LTRS,FOODS,COOKING OILS AND FATS,COOKING OIL,SUNFLOWER OIL,1.0,1325.862060546875,990.88,KAPA OIL REFINERIES LTD,2025-09-26,1325.862060546875,334.982060546875,6.093144848175372,True
BURUBURU,440432,1857819302438,FD-MALOILYSSA EXTRAVIRGIN OLIVE OIL250ML,FOODS,COOKING OILS AND FATS,OLIVE OIL,OLIVE OIL EXTRA VIRGIN,1.0,681.034423828125,485.73,CHANDARIA INDUSTRIES LIMITED,2025-09-23,681.034423828125,195.30442382812498,3.5517877869000687,True
BURUBURU,450464,9345260030709,KENTASTE COCONUT OIL 1L,FOODS,COOKING OILS AND FATS,COCONUT OIL,VIRGIN COCONUT OIL,1.0,1240.516967773438,895.53,CHANDARIA INDUSTRIES LIMITED,2025-09-24,1240.516967773438,344.986967773438,6.275178581168916,True
BURUBURU,450465,5823413272506,KENTASTE COCONUT OIL 700ML,FOODS,COOKING OILS AND FATS,COCONUT OIL,VIRGIN COCONUT OIL,1.0,968.9655151367188,771.24,CHANDARIA INDUSTRIES LIMITED,2025-09-26,968.9655151367188,197.72551513671874,3.5958381992468653,True
BURUBURU,501154,2254474432084,FD- YANKEE ROASTED CASHEWNUTS 400G,FOODS,SNACK FOODS,NUTS AND SEEDS,CASHEW NUTS,1.0,836.206787109375,669.19,DELUXE FOOD INDUSTRIES LTD,2025-09-22,836.206787109375,167.01678710937495,3.0371099400322903,True
BURUBURU,523293,9218254612017,FD-PL-LINDT EXC. 85% D/CHOC 100G,FOODS,CONFECTIONERIES,CHOCOLATE,PREMIUM CHOCO,1.0,780.1724243164062,550.6,HASBAH KENYA LTD,2025-09-23,780.1724243164062,229.57242431640623,4.175275032693286,True
BURUBURU,526711,795035720998,PC-CHN VELVEX CONFORTA ADULT PANTS LARGE,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER PANTS,1.0,1065.0,1257.33,CHANDARIA INDUSTRIES LIMITED,2025-09-26,1065.0,-192.32999999999993,-3.501005368331983,True
BURUBURU,600047,1884620175898,HC-UNI SUNLIGHT DESTINY YELLOW 3.5KG PKT,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1060.343994140625,1236.63,UNILEVER KENYA LIMITED,2025-09-25,1060.343994140625,-176.2860058593751,-3.2090938013970653,True
BURUBURU,600643,1920312530232,HC-KAP KAPA RONO IDP BLUE 10KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1133.619995117188,1370.5,KAPA OIL REFINERIES LTD,2025-09-22,1133.619995117188,-236.88000488281205,-4.311567976265811,True
BURUBURU,655383,6762194291918,FD-SESIA HONEY JAR 1 KG,FOODS,BREAKFAST,HONEY,NATURAL HONEY,1.0,685.3447875976562,855.48,SESIA LIMITED,2025-09-24,685.3447875976562,-170.13521240234377,-3.0971835289176757,True
BURUBURU,677660,4316558717289,FD-BOKOMO SUNRISE MUESLI 750G,FOODS,BREAKFAST,BREAKFAST CEREALS,GRANOLA & MUESLI,1.0,857.7586059570312,1111.67,WEETABIX EAST AFRICA LIMITED,2025-09-28,857.7586059570312,-253.91139404296882,-4.621444647451513,True
BURUBURU,677715,3828818935418,HC-HARPIC P/PLUS ORG1LTWIN PACK(SAVE 500,HOMECARE,CLEANERS & POLISH,TOILET & SEPTIC CARE,TOILET CLEANER,1.0,1551.723999023438,1206.63,TOWFIQ (K) LIMITED,2025-09-24,1551.723999023438,345.09399902343785,6.277125955346731,True
BURUBURU,681480,3249373386024,FD-BID OLIVE GOLD  VIRGIN OLIVE OIL 500M,FOODS,COOKING OILS AND FATS,OLIVE OIL,OLIVE OIL VIRGIN,1.0,1250.0,997.25,BIDCO AFRICA LIMITED,2025-09-25,1250.0,252.75,4.5969781557590625,True
KERICHO,230149,9356329170426,PC-HKL-PAMPERS MINI UNISEX HC 4*32,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,990.5172119140625,1167.36,HASBAH KENYA LTD,2025-09-25,990.5172119140625,-176.8427880859374,-3.2192241449245396,True
KERICHO,230251,3570065695696,PC-HKL-PAMPERS PANTS JUNIOR UNISEX 4*24,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,990.5172119140625,715.48,HASBAH KENYA LTD,2025-09-25,990.5172119140625,275.0372119140625,5.002481604303153,True
KERICHO,230398,1974000032052,PC-MOLFIX DAY&NIGHT JUNR XL15-20KG JUMBO,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1718.89,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-22,1464.655029296875,-254.2349707031251,-4.627331945156928,True
KERICHO,440096,2215697364234,KAP RINA VEGETABLE OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,5.0,3616.379089355469,927.54,KAPA OIL REFINERIES LTD,2025-09-23,723.2758178710939,-204.2641821289061,-3.7181411871811423,True
KERICHO,600299,6622738964560,HC-UNI SUNLIGHT DESTINY 3.5KG PKT PINK,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1060.343994140625,892.55,UNILEVER KENYA LIMITED,2025-09-26,1060.343994140625,167.79399414062505,3.0512507905173067,True
TOM MBOYA,230037,1295015964693,PC-KIM HUGGIES DRY COMFORT 34S,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,861.206787109375,1092.91,KIM-FAY EAST AFRICA LIMITED,2025-09-25,861.206787109375,-231.70321289062508,-4.2173791197447885,True
TOM MBOYA,230295,4622634442059,PC-PAMPERS PANTS JR U/SEX HC 4*22- SZ6,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,990.5172119140625,1162.33,HASBAH KENYA LTD,2025-09-28,990.5172119140625,-171.81278808593743,-3.127706087213167,True
TOM MBOYA,230377,7427125269013,PC-MGL ADULT CARE PANTS EXTRA LARGE,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER PANTS,1.0,1000.0,1172.27,MILIKI GLOBAL LIMITED,2025-09-25,1000.0,-172.26999999999998,-3.136024804178873,True
TOM MBOYA,230395,8541087968006,PC-MOLFIX DAY&NIGHT MINI S 3-6KGS JUMBO,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1160.38,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-23,1464.655029296875,304.2750292968749,5.534447460882639,True
TOM MBOYA,411256,2291592249497,FD- HKL FERRERO ROCHER T8 100G OCCASION,FOODS,CONFECTIONERIES,CHOCOLATE,PREMIUM CHOCO,2.0,1681.034423828125,671.71,HASBAH KENYA LTD,2025-09-24,840.5172119140625,168.80721191406246,3.0696857254404946,True
TOM MBOYA,421253,3732935658,FD-RDL DENIGRIS APPLE CIDER 500ML+MOTHER,FOODS,SEASONING & CONDIMENTS,SAUCES,VINEGAR,1.0,672.4136962890625,473.77,ROSHNI DISTRIBUTORS LTD,2025-09-25,672.4136962890625,198.64369628906252,3.612543995606645,True
TOM MBOYA,440081,8019393428395,POP FRESH FRI OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,1144.827026367188,945.51,PWANI OIL PRODUCTS LTD,2025-09-22,1144.827026367188,199.31702636718796,3.624794862594456,True
TOM MBOYA,440097,4949068131403,KAP RINA VEGETABLE OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,22.0,22739.6396484375,774.54,KAPA OIL REFINERIES LTD,2025-09-24,1033.6199840198863,259.0799840198863,4.712148701056085,True
TOM MBOYA,440110,2105719790117,BID GOLDEN FRY COOKING OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,4.0,4134.47998046875,836.97,BIDCO AFRICA LIMITED,2025-09-22,1033.6199951171875,196.64999511718747,3.5762697095416565,True
TOM MBOYA,440197,9050035829800,GAK AVENA VEG OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,2.0,1508.62060546875,928.81,GOLDEN AFRICA KENYA LIMITED,2025-09-23,754.310302734375,-174.49969726562495,-3.176592908161847,True
TOM MBOYA,440318,4356294208797,FD- TSSL-POSTMAN COOKING OIL 20L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,4094.826904296875,3778.34,KAPA OIL REFINERIES LTD,2025-09-28,4094.826904296875,316.48690429687485,5.75663574736655,True
NANYUKI,230013,1970878299195,PC-KIM HUGGIES DRY SIZE4 60S,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1882.93,KIM-FAY EAST AFRICA LIMITED,2025-09-28,1464.655029296875,-418.27497070312506,-7.61194868212982,True
NANYUKI,230369,6067017940443,PC-HML SOFTCARE PREMIUM JUMBOMAXIL64/L56,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1353.447998046875,1569.35,SOFTCARE KENYA LIMITED,2025-09-25,1353.447998046875,-215.9020019531249,-3.929884858415222,True
NANYUKI,280418,4091606313295,HC-CAN PRIDE DISHWASHING LIQUID 5L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,1.0,724.1378784179688,925.83,CANON CHEMICALS  LIMITED,2025-09-25,724.1378784179688,-201.6921215820313,-3.671343973350917,True
NANYUKI,331305,277058763442,PC-HKL PAMPERS PANTS PC S3 MIDI JUMBO,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,1895.68896484375,2188.58,HASBAH KENYA LTD,2025-09-26,1895.68896484375,-292.8910351562499,-5.33065757885785,True
NANYUKI,406243,6151326093172,HC-TOPEX BLEACH COLOURS 1.5LT,HOMECARE,SOAPS AND DETERGENTS,BLEACH,COLOR,1.0,836.206787109375,665.5,SUPERSLEEK LIMITED,2025-09-24,836.206787109375,170.706787109375,3.1042474416137957,True
NANYUKI,406244,6961295912826,HC-TOPEX BLEACH LEMON 2.25 LT,HOMECARE,SOAPS AND DETERGENTS,BLEACH,SCENTED,1.0,612.0689086914062,443.31,SUPERSLEEK LIMITED,2025-09-22,612.0689086914062,168.75890869140625,3.068806875118686,True
NANYUKI,440097,4264139690287,KAP RINA VEGETABLE OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,12.0,12403.43981933594,1314.62,KAPA OIL REFINERIES LTD,2025-09-27,1033.6199849446616,-281.0000150553383,-5.114307069147645,True
NANYUKI,440108,5392721778820,BID GOLDEN FRY COOKING OIL 10L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2413.79296875,2948.6,BIDCO AFRICA LIMITED,2025-09-23,2413.79296875,-534.8070312499999,-9.732184833691276,True
NANYUKI,440197,1574517456950,GAK AVENA VEG OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,2.0,1508.62060546875,949.56,GOLDEN AFRICA KENYA LIMITED,2025-09-24,754.310302734375,-195.24969726562495,-3.554127639277352,True
NANYUKI,440198,1451759817986,GAK AVENA VEG OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,1387.931030273438,1222.18,GOLDEN AFRICA KENYA LIMITED,2025-09-23,1387.931030273438,165.7510302734379,3.0140801970581648,True
NANYUKI,440226,1977045717332,HBP CANOLA PURE MOUNTAIN OIL 5 LTR,FOODS,COOKING OILS AND FATS,COOKING OIL,CANOLA OIL,1.0,1556.034057617188,1189.7,HOMEBEST HEALTH FOOD LIMITED- FAMILY BANK K LTD,2025-09-26,1556.034057617188,366.3340576171879,6.66357703053078,True
NANYUKI,440234,5431494234304,DFL BORGES EXTRA VIRGIN OIL 1L,FOODS,COOKING OILS AND FATS,OLIVE OIL,OLIVE OIL EXTRA VIRGIN,1.0,2823.27490234375,3346.31,DEBENHAM &  FEAR LTD,2025-09-24,2823.27490234375,-523.03509765625,-9.518001036870746,True
